fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
4,55.531183,-111.006133,6,5,8,4,3,0,238500,0,226800,5
3,58.1738,-114.968283,6,4,0,4,4,2,240780,0,231900,6
7,52.2015,-115.1542,6,10,7,0,0,0,1440,0,1440,5
6,56.9825,-118.426,6,4,0,3,4,2,26400,2280,21420,8
6,56.906933,-118.994767,6,4,0,4,1,2,164700,18060,143040,6
4,55.80263299999999,-110.765033,6,4,0,4,1,2,15360,9960,4800,7
3,59.38735,-119.0624,6,4,0,4,4,2,1381740,116640,1206000,7
3,58.356547,-115.970108,5,0,14,4,4,10,3960,0,600,9
3,58.44555,-119.222417,6,7,16,4,3,10,91260,0,3300,10
8,55.306217,-114.732433,7,11,22,4,3,9,6120,0,4260,5
2,55.389,-118.0015,5,11,15,3,4,0,166140,0,165240,5
8,55.482767,-116.043117,5,11,19,4,3,0,90780,86400,3660,7
3,58.458283,-114.566683,2,3,27,4,3,9,517380,7380,504480,5
1,53.30308100000001,-117.818409,6,10,6,0,0,0,60,0,60,5
0,49.912067,-114.393533,6,10,7,0,0,0,1800,0,1800,9
3,58.104567,-116.004117,5,13,0,3,3,8,578760,140040,415620,7
0,51.639867,-115.298117,6,4,0,4,5,1,10260,0,5100,7
3,58.591633,-115.006317,6,4,0,2,2,8,4320,960,1260,7
8,55.29455,-114.587617,5,11,27,4,4,0,684060,0,682500,6
9,54.04126700000001,-115.862967,5,11,8,3,3,0,79740,0,37980,7
4,55.926217,-110.722817,2,3,3,4,3,9,1500,0,600,4
3,58.40915,-119.205867,6,4,0,2,2,2,63960,49200,10800,8
8,55.3969,-114.250083,6,10,7,0,0,0,175500,0,165000,11
3,58.84115,-116.718667,6,4,0,4,2,2,101880,64500,29700,8
8,55.356533,-115.783,2,11,10,4,3,10,1533060,0,1528800,4
3,58.858333,-117.462167,6,7,14,4,4,10,13680,1680,8220,7
3,58.698683,-118.685083,2,11,10,4,3,9,41400,41340,60,5
4,55.729,-112.656583,6,4,0,4,4,2,71220,56700,3600,7
6,56.581,-116.515667,6,4,0,3,4,2,73020,63600,2100,8
7,52.07689,-115.979175,6,10,6,4,3,0,1200,0,1200,8
8,55.28865,-113.85265,6,7,14,3,4,10,4920,0,3600,7
9,54.61,-114.8691,6,4,0,4,4,2,7080,900,420,7
8,55.53885,-116.155833,6,11,5,4,4,9,2100,0,300,5
3,58.43916700000001,-114.5182,2,7,16,4,3,7,106140,4200,84300,5
3,58.71065,-118.6833,2,11,5,4,4,9,8340,2460,4080,5
5,59.35293299999999,-110.842367,6,4,0,4,3,3,94740,89160,4260,8
9,54.1378,-115.79065,6,4,0,3,3,2,77400,0,27180,7
0,50.853667,-114.615333,6,10,7,3,3,0,660,0,660,7
4,54.6168,-111.638783,5,11,8,4,3,10,4980,0,900,3
3,57.959031,-116.810207,5,11,15,3,4,0,250380,0,250320,9
3,58.4147,-117.291867,6,4,0,4,3,2,1379760,729000,421440,6
3,58.351000000000006,-116.367883,6,4,0,4,1,2,3300,2880,420,6
7,52.99061999999999,-115.979838,6,10,6,4,4,0,1440,0,1440,8
8,54.89336700000001,-115.428183,6,4,0,4,4,11,147780,76620,70200,8
3,58.461767,-114.560133,2,3,27,3,4,8,300,0,0,5
8,56.6575,-114.025283,6,4,0,4,4,2,62940,4680,6420,6
1,53.251283,-117.836967,6,10,6,3,1,0,7200,7140,60,9
4,55.250783,-111.951517,6,4,0,4,3,2,186240,99900,82680,7
8,56.4505,-113.213833,6,4,0,4,1,2,4440,900,900,6
6,56.50115,-116.6378,2,10,7,3,3,0,6780,0,1020,5
3,59.885333,-116.815333,6,4,0,4,4,2,170700,59400,105000,8
5,56.389983,-111.277183,6,10,27,4,4,0,4680,0,2100,5
0,51.402867,-115.0561,6,10,7,0,0,0,480,0,480,5
5,59.862,-111.6045,2,12,0,4,3,9,12000,0,8400,6
7,52.64771700000001,-116.226517,6,4,0,4,4,8,8580,0,1800,8
1,53.2516,-117.836983,6,10,6,3,1,0,10200,10140,60,9
7,52.417447,-114.942402,6,10,7,0,0,0,1860,0,1800,8
8,55.807233,-115.9202,3,3,12,4,3,8,4740,600,2280,6
9,54.6859,-116.681333,6,4,0,4,3,1,17880,6300,3660,7
8,55.63566700000001,-114.919167,6,10,7,3,4,3,68040,0,3180,11
7,52.739567,-115.124167,6,7,16,4,4,9,244560,0,239820,5
5,56.792236,-112.989737,6,4,0,2,4,2,166440,15720,96480,8
0,49.598083,-114.4382,6,10,6,0,0,0,5760,0,900,8
6,56.197233,-118.480267,5,11,15,4,4,12,943020,0,937680,7
5,57.942128,-113.005035,0,4,0,4,4,2,781080,412860,4920,6
5,57.7016,-113.13855,6,4,0,4,2,2,68160,56400,3840,6
4,55.91761700000001,-110.740017,2,3,27,4,3,9,5280,0,1200,4
4,54.649517,-111.473333,6,10,27,4,4,0,5400,0,1740,6
0,50.799933,-114.911433,6,10,6,3,4,1,14640,0,10200,8
6,57.574217,-117.83835,6,4,0,4,4,2,71640,0,69300,7
4,55.722733,-112.191533,6,11,28,4,4,10,58020,2640,54180,5
0,49.91135,-114.5052,6,10,7,4,3,10,3600,240,1080,9
9,54.629257,-115.54042,6,7,14,4,4,10,53700,1200,44100,7
6,55.768767,-116.779467,6,4,0,3,3,8,246480,6120,73140,7
2,54.7179,-118.54945,6,4,0,4,3,2,777360,38220,688200,5
7,52.986914,-116.270023,6,1,4,4,3,0,269220,0,269220,5
6,56.22365600000001,-118.35151,5,11,8,4,4,0,145140,0,145140,3
4,55.474,-113.065167,6,4,0,4,2,2,23820,480,17700,7
1,53.183333,-117.500233,6,13,0,3,4,10,6240,0,60,7
5,56.4013,-111.013933,6,9,18,4,3,2,947880,116340,764340,6
5,57.103833,-111.998733,6,4,0,4,3,2,72420,59760,5220,8
1,53.14425,-116.959283,6,13,0,4,2,0,72000,2400,63600,7
3,58.197151,-116.151045,5,11,10,4,3,9,860820,0,860520,10
7,52.227851,-114.982602,5,11,4,4,4,9,93840,0,91080,5
6,56.648983,-119.500817,6,4,0,4,4,2,6360,4140,1080,8
8,55.175083,-116.8576,5,11,22,4,4,0,1394160,0,1114320,4
0,49.974517,-114.402467,6,10,7,0,0,0,1800,0,660,7
3,58.532814,-115.164807,2,11,19,4,3,0,11640,0,11100,5
5,56.437767,-110.902767,6,4,0,3,3,3,80100,23220,7200,8
4,55.92548299999999,-110.7241,2,3,12,4,4,9,9600,0,9000,4
4,54.848333,-111.213217,1,4,0,4,3,2,9540,1560,6540,7
3,59.026167,-118.539,6,4,0,2,3,1,350040,70800,254220,8
3,58.126277,-116.327106,5,11,15,4,2,0,522960,0,513000,6
1,53.617,-115.74605,6,7,16,3,4,9,3660,0,1560,10
0,51.572933,-114.9901,6,10,7,0,0,0,240,0,240,5
8,55.93985,-115.197367,6,13,0,4,3,9,15960,0,240,5
7,51.68899999999999,-115.193567,6,4,0,4,3,3,63600,0,2100,8
1,52.876013,-117.016682,6,10,7,0,0,0,900,0,900,8
9,54.389267,-116.837667,6,10,6,4,2,0,4680,0,240,7
1,53.5595,-115.37735,6,3,3,4,3,9,24420,0,60,5
0,49.656117,-114.536317,6,10,7,0,0,0,37620,0,180,7
5,56.916667,-112.333333,6,4,0,2,2,2,14880,5400,4260,6
7,51.7968,-115.343417,6,4,0,4,2,2,13680,600,5520,7
3,58.71658299999999,-118.740517,2,3,27,3,4,9,1500,300,300,4
8,57.08925,-115.222083,6,4,0,4,3,2,65700,8400,51600,6
0,51.270433,-115.002383,6,10,7,0,0,0,900,0,900,11
0,49.714955,-114.607033,6,10,6,3,3,0,1500,0,300,5
6,56.443983,-116.1052,6,13,0,4,4,1,13920,0,9720,9
3,58.47466,-114.495502,2,11,19,4,3,0,5364840,0,5355000,8
8,55.042317,-115.483417,6,5,9,4,5,9,10140,0,1260,7
8,55.406117,-116.178117,2,11,15,3,5,0,14040,0,10800,7
0,51.391733,-115.102633,6,10,7,0,0,0,120,0,120,6
5,56.65091700000001,-110.54345,6,4,0,3,3,2,16080,0,7320,6
6,57.2918,-119.1482,6,4,0,4,3,2,9960,0,5760,6
7,52.381111,-115.074199,5,11,10,4,4,0,157020,0,148980,6
1,53.92605,-118.784367,6,3,27,3,4,2,6420,0,1740,4
8,55.79370400000001,-114.152755,5,11,8,4,5,9,8040,0,900,5
6,56.546883,-119.25165,6,5,8,4,3,0,781740,0,771000,4
0,51.63895,-115.0951,6,10,7,0,0,0,900,0,900,7
0,51.2702,-115.017183,6,3,27,4,4,7,88800,4140,83520,5
2,54.652359,-119.810374,6,12,0,3,3,0,1815240,0,1810500,6
8,56.315206,-114.22843799999998,6,4,0,2,5,2,183900,138600,25200,6
8,55.302992,-114.760558,6,11,8,3,3,0,90900,0,88140,7
1,53.60705,-115.938067,5,11,15,4,4,0,58680,0,56160,6
3,58.0856,-115.943067,6,4,0,2,3,2,949140,518520,410400,7
0,51.2745,-115.02575,6,10,7,0,0,0,840,0,840,7
9,54.126113,-115.365868,5,11,8,4,4,0,255540,0,251040,7
7,52.26428,-114.934999,6,11,15,3,3,0,83520,0,78600,9
6,56.56701700000001,-117.79745,5,11,19,4,3,9,949680,4020,933300,4
0,51.54376,-115.19983,6,10,7,0,0,0,900,0,900,7
3,58.71271700000001,-118.7674,2,3,27,4,3,9,31020,3840,19440,5
9,54.69716700000001,-115.588333,6,4,0,4,4,2,163140,10800,145800,6
3,58.532814,-115.164807,2,11,19,4,3,0,4620,0,3060,7
4,54.929,-111.962,6,7,14,4,4,8,4320,0,1500,8
6,56.783717,-117.223533,6,1,8,3,3,0,1295880,0,1280400,3
6,56.55405,-119.378233,6,4,0,4,5,2,9120,0,0,6
1,53.075183,-117.16775,6,1,8,4,3,11,951840,0,865620,2
4,55.942222,-110.52,6,4,0,4,5,2,14160,4140,4560,7
9,54.342133,-114.676667,6,7,16,4,4,9,60780,0,1200,5
3,59.38399999999999,-118.084167,6,4,0,4,3,2,12780,3600,3600,5
0,51.267617,-114.969033,6,10,7,0,0,0,600,0,600,7
9,54.2536,-115.73445,6,3,12,4,4,0,672960,0,667260,5
7,52.030833,-115.471167,6,4,0,4,4,0,74280,5880,59100,7
7,51.655883,-115.203067,6,10,6,3,4,2,1400700,0,1377900,11
3,58.4045,-114.7469,6,6,22,4,3,9,1312920,0,1303020,4
0,50.909083,-114.650417,6,10,7,3,3,2,56520,42900,1800,10
8,57.191,-115.515833,6,4,0,4,1,2,851940,147840,689220,6
4,55.057867,-110.7131,6,4,0,4,3,2,1980,0,240,6
0,49.4473,-114.414333,6,10,7,0,0,0,900,0,900,7
8,55.320933,-114.7496,5,11,10,4,3,10,1800,0,900,4
4,55.910883,-110.742217,6,3,3,4,4,9,243900,176400,63900,4
4,54.52973299999999,-110.727717,5,11,10,4,1,9,67080,4920,60780,5
0,51.280383,-115.08055,6,10,7,0,0,0,1200,0,1200,9
0,49.645117,-114.6682,6,4,0,4,3,3,56100,2400,49500,8
6,57.208117,-118.538117,6,4,0,4,5,2,75840,2340,66300,7
7,52.13475,-115.83915,6,4,0,4,1,3,9540,3000,3660,7
8,56.6878,-114.580683,6,4,0,3,3,2,7200,0,2100,7
4,55.934583,-110.723533,2,3,3,4,3,9,85620,2580,80820,4
3,58.465183,-114.5133,2,3,27,4,3,2,2220,660,60,5
7,52.257067,-115.241733,6,10,6,4,4,0,600,0,600,5
8,55.9104,-115.633283,2,11,24,4,3,9,38160,0,600,5
6,56.652833,-117.315667,5,11,8,4,4,9,233220,4500,227280,5
0,49.622073,-114.542887,6,10,7,0,0,0,6000,0,1500,9
3,57.893433,-114.17665,6,4,0,4,1,2,56100,9360,40380,6
7,52.04415,-115.09435,6,10,7,0,0,0,600,0,300,5
4,54.500967,-110.576833,6,10,6,4,3,0,360,0,360,7
0,49.646,-114.39227,6,10,7,0,0,0,1020,0,1020,7
8,55.245567,-113.9011,6,11,8,3,3,0,416340,0,414240,8
6,56.205,-118.544133,5,0,8,4,4,9,186060,0,181860,5
2,54.542533,-118.715467,6,4,0,4,4,8,7680,3780,1020,5
0,49.631967,-114.56955,5,7,14,2,4,3,3890040,93300,3649680,10
8,55.3049,-114.761383,5,11,7,3,3,0,2340,0,1020,5
4,54.9471,-110.6157,1,4,0,3,3,1,11520,0,2100,8
4,55.1347,-112.475333,5,11,10,4,4,0,73980,0,69300,5
5,58.05478299999999,-111.94325,6,4,0,3,3,2,78480,4440,67980,8
1,53.451841,-115.66893,6,10,7,3,3,0,6840,0,1260,10
4,55.939367,-110.724867,2,3,12,4,4,9,2760,0,2700,4
5,57.133903,-112.471213,6,4,0,3,2,2,23280,5580,6060,6
8,55.98115,-113.89205,6,11,5,3,4,12,5100,0,4500,4
5,56.64045,-111.433633,6,10,7,4,4,2,16140,4320,6240,9
3,58.45105,-115.386817,6,4,0,4,5,2,169080,11820,151260,6
2,54.1104,-119.988067,7,4,0,4,5,2,429180,4500,403200,6
9,54.13055,-115.78315,5,3,12,4,4,0,3240,0,60,6
3,58.463917,-114.5425,2,3,27,4,4,6,77520,1080,76080,5
1,53.785683,-115.755767,6,4,0,4,4,2,70020,3060,65940,5
3,59.446912,-114.212598,6,4,0,3,1,2,1212120,773040,60,6
4,54.553051,-111.249198,6,10,6,3,4,2,88800,0,73500,10
7,53.084816,-115.862723,6,5,9,3,5,9,165600,0,1800,5
1,53.92585,-118.9693,5,11,8,3,3,11,679200,0,679020,3
8,56.097667,-115.292833,6,4,0,4,3,2,13260,4380,4800,7
0,51.55085,-115.201133,6,10,6,0,0,0,300,0,300,8
0,49.91107,-114.51096,6,10,6,4,4,0,900,0,900,5
4,55.925333,-110.5655,6,4,0,4,2,2,12360,1680,2940,7
4,54.932863,-112.464075,5,11,19,4,3,0,90420,0,82800,7
0,49.673317,-114.593017,6,10,6,4,5,0,600,0,420,9
3,59.215612,-119.300834,6,7,14,3,3,8,19200,0,300,6
9,54.364842,-116.971642,6,10,6,3,4,0,2760,0,2640,5
3,58.49503299999999,-115.125817,2,11,26,4,3,0,13380,11100,900,5
5,56.57403299999999,-112.057533,6,4,0,4,4,8,89100,13080,74400,7
8,56.650833,-114.3535,6,4,0,4,2,2,71580,62940,60,7
3,58.46405,-114.401783,2,3,12,4,3,1,100680,0,100500,6
1,54.03291700000001,-118.537517,6,4,0,3,4,11,6480,4320,900,7
4,55.9289,-110.731117,2,3,5,4,3,6,12600,3060,5940,4
3,58.464467000000006,-114.54155,2,3,27,3,4,2,5340,1140,540,5
6,56.462667,-116.840783,6,7,14,4,4,0,7500,0,1680,9
7,53.00236700000001,-115.361383,6,4,0,4,4,2,4200,0,3180,5
3,58.467346,-114.983709,2,3,12,3,3,0,742200,0,700200,5
7,52.532061,-114.77151,5,11,10,4,4,0,109380,20460,83940,5
8,55.672417,-113.368583,6,11,26,4,4,9,4800,0,1920,6
4,54.945333,-111.52717,6,4,0,4,4,9,12780,5280,5760,6
6,57.56639000000001,-117.743363,6,4,0,4,3,2,185280,13200,158400,7
6,56.027017,-116.226517,6,4,0,4,1,2,11400,6840,60,6
3,58.466112,-114.52,2,3,27,2,4,2,144420,21300,72900,5
3,58.467346,-114.551277,2,11,10,4,4,9,66120,0,65220,4
2,55.35775,-117.334717,6,11,8,4,4,0,856740,0,783660,3
3,58.52721700000001,-115.163583,2,3,27,4,3,6,15523440,540,15522000,5
0,49.365983,-114.32455,6,10,6,4,5,0,900,0,600,5
7,52.7506,-116.08882,6,4,0,4,4,4,11760,0,60,8
7,52.464533,-115.673783,6,3,3,4,4,10,6600,0,5520,10
3,59.8901,-118.622,6,4,0,4,4,2,243660,75120,148320,7
6,56.0648,-116.979533,5,11,26,4,3,9,4620,0,3360,5
8,55.3206,-114.055883,6,10,7,0,0,0,1320,0,1320,5
3,57.55351700000001,-116.22485,6,4,0,4,4,2,80220,0,75120,6
0,50.869683,-114.703433,6,10,7,0,0,0,420,0,420,5
9,54.363233,-117.009083,6,7,16,4,5,9,3060,0,120,5
4,55.92895,-110.7314,2,3,3,4,3,9,420,0,300,4
0,51.633483,-115.085683,6,10,7,0,0,0,300,0,300,5
8,54.916667,-115.283333,6,4,0,4,2,8,9840,2760,2340,6
6,56.1745,-117.102667,5,0,8,4,3,0,589800,0,519540,8
4,55.54277800000001,-113.186667,6,4,0,2,2,2,8700,2880,5400,5
3,58.43596700000001,-114.585683,2,10,13,4,3,6,399600,50640,348960,5
0,50.823683,-114.786767,6,10,6,4,3,1,69300,0,2640,1
3,58.47115,-117.3834,6,4,0,4,4,2,17340,5880,5400,7
0,50.4965,-114.597167,6,4,0,3,4,2,10200,2400,1980,7
4,55.9583,-110.717567,2,3,27,4,1,9,10620,1860,8460,5
8,56.229665,-114.100757,6,4,0,2,3,2,90840,75600,3600,6
3,59.559567,-119.896917,6,4,0,4,4,2,2662440,2282700,355320,8
8,57.115217,-115.16435,6,12,0,3,1,2,250200,0,156600,7
1,54.020783,-119.2167,6,3,12,4,3,3,12180,6780,1560,10
7,53.15236700000001,-115.8651,6,1,8,3,4,0,103620,0,60,4
6,56.30776700000001,-116.93575,6,4,0,2,1,2,1717620,169200,1486620,7
8,55.013333,-115.268333,6,4,0,4,3,2,7260,3660,60,6
8,56.3838,-114.0457,6,4,0,4,4,2,12000,0,6900,6
3,59.677383,-117.368667,6,4,0,3,2,2,19500,2520,10200,6
7,52.9063,-115.623517,6,4,0,3,4,2,81960,58680,13800,6
0,49.656717,-114.53825,6,10,6,3,4,0,300,0,300,5
0,51.2444,-114.81555,5,11,23,3,3,9,101700,0,97800,3
4,55.92868299999999,-110.7313,2,3,27,4,3,10,72480,4920,66180,4
6,56.122933,-116.451517,6,4,0,3,3,8,10680,5820,4860,6
7,51.85075,-114.7926,5,11,8,3,3,2,165840,0,157200,4
9,54.2868,-115.7001,6,5,9,4,4,9,92160,1860,88200,5
6,57.864533,-117.641717,6,9,14,4,3,6,436620,170580,251880,5
1,53.6171,-115.393383,5,11,23,4,4,9,84240,0,60,5
3,57.914908,-114.341035,6,4,0,2,1,2,770760,0,755280,6
4,56.1952,-110.897833,6,10,7,4,1,0,3420,0,60,5
4,54.8975,-111.8335,5,11,8,4,3,9,6660,360,5100,5
7,52.549973,-115.6056,6,10,6,4,4,0,360,0,360,5
3,57.975376,-116.89646299999998,5,0,8,3,4,2,351180,0,300,6
6,56.20333299999999,-118.542517,5,11,10,3,3,9,170460,1860,166800,5
7,52.104191,-114.946753,6,10,7,0,0,0,300,0,300,5
9,54.43899999999999,-114.49,6,10,6,3,3,0,1680,0,1620,8
6,56.67405,-118.383417,6,4,0,4,3,2,80220,0,75720,8
5,56.63085,-110.682683,6,4,0,4,3,2,93960,19200,69300,7
8,55.931817,-114.204917,6,13,0,3,3,7,162060,7380,150240,7
8,56.686733,-115.134217,6,4,0,3,1,2,4980,300,600,6
3,58.450178,-114.570633,2,3,27,4,1,9,4140,180,900,5
1,53.832,-116.003167,6,11,27,4,3,0,511920,0,508500,11
8,57.380858,-115.109982,6,4,0,4,3,2,260160,480,234120,6
3,58.821386,-118.826662,6,11,10,4,4,10,13140,0,8100,5
8,55.342983,-115.792033,2,11,5,4,4,10,417600,2640,414600,5
2,55.3273,-119.876133,5,0,8,4,5,0,844380,1560,839580,7
1,53.562633,-116.7553,5,11,4,4,4,12,105000,0,101700,4
2,55.02721700000001,-118.738183,5,1,19,4,3,0,189600,0,187800,6
4,55.10205,-111.531417,6,13,0,4,3,9,3420,0,1860,5
6,56.731083,-116.845733,6,4,0,3,3,8,9300,5460,1800,7
8,57.063083,-115.237217,6,4,0,3,3,1,691500,145800,526800,9
9,54.483027,-115.01551200000002,6,13,0,4,4,9,5100,0,3300,5
6,57.18155,-117.63375,6,1,15,3,3,0,1295340,0,1295280,4
0,51.0741,-115.170967,6,1,15,3,4,0,164100,0,300,3
1,53.02543299999999,-116.687317,6,13,0,4,2,9,9360,1020,5400,7
7,52.1673,-116.47165,6,10,6,4,3,0,300,0,300,5
4,54.591733,-111.189883,5,11,13,4,1,9,1740,0,60,5
2,55.059583,-118.860035,6,7,16,3,2,10,4860,0,2220,8
7,52.026,-115.401,6,10,6,4,1,9,252000,5400,237600,5
4,55.916617,-110.7321,2,3,12,4,3,9,77160,6900,67440,5
9,54.608733,-115.6911,6,4,0,4,3,2,51780,0,2280,7
7,51.731143,-115.479714,6,10,6,3,3,0,1020,0,1020,7
8,55.187583,-115.333917,6,7,16,2,3,0,13500,1020,9600,7
7,52.09455,-114.917667,6,7,14,4,4,8,178320,10620,159840,5
4,55.917637,-110.73895,2,3,27,4,3,9,72480,71760,60,5
7,52.00045,-116.4918,6,4,0,3,3,3,50520,0,48180,6
0,50.25325,-114.336367,6,10,6,0,0,0,480,0,480,9
0,50.852067,-114.619033,6,10,6,0,0,0,600,0,600,7
8,55.9404,-113.756417,2,11,10,3,5,9,26700,0,900,4
5,58.868433,-111.152617,6,4,0,4,4,1,91260,1800,84000,7
6,56.41996700000001,-119.26385,5,0,8,4,3,9,138420,0,136980,5
6,56.651233,-119.4353,6,4,0,4,2,2,5100,3180,1860,6
0,51.14495,-114.882583,2,11,8,4,4,9,70560,2340,66960,3
1,53.3065,-117.807333,6,10,7,0,0,0,840,0,840,9
0,49.924767,-113.98405,6,10,7,0,0,0,900,0,900,6
0,50.901383,-114.685833,6,10,7,0,0,0,540,0,540,7
3,58.16989399999999,-116.465183,5,11,27,4,3,10,9360,0,60,5
0,49.36455,-114.312917,6,10,7,0,0,0,180,0,180,8
0,50.84893,-114.64746,6,10,6,4,3,0,1440,0,900,8
6,56.94971700000001,-119.702617,6,4,0,4,3,2,844860,80100,694500,7
7,53.06665,-115.314069,6,7,14,4,4,10,7620,0,2280,7
0,49.656667,-114.53705,6,10,7,0,0,0,8400,0,3960,9
7,52.315173,-114.934999,5,11,8,3,4,0,251640,0,167040,3
5,57.222167000000006,-112.864,6,4,0,2,3,2,96000,24240,60,6
1,53.535445,-116.860038,5,11,15,4,3,0,75300,0,71940,4
8,56.71,-115.132167,6,2,21,3,3,2,17880,3900,4200,9
9,54.09571700000001,-116.0952,6,4,0,3,4,2,12780,1620,5760,8
0,50.263783,-114.3163,6,10,7,0,0,0,360,0,360,9
5,57.913467,-113.049583,6,4,0,4,4,2,790320,409500,3120,6
0,51.6341,-115.107867,6,10,7,0,0,0,900,0,900,8
4,54.912833,-110.737733,1,4,0,4,2,2,6360,0,480,6
2,54.739567,-117.185433,6,10,13,4,3,8,87360,7680,74220,5
0,49.45805,-114.40858,6,10,7,0,0,0,960,0,960,7
4,55.177133,-112.50705,5,11,15,4,3,10,1040820,208860,760140,5
7,52.195,-115.448,6,10,6,4,4,9,8760,0,2880,5
8,56.53425,-115.24015,6,7,16,4,3,2,8400,4800,3600,5
6,56.520267,-117.450117,6,4,0,4,3,2,12240,3000,5100,6
5,56.4562,-112.887067,6,4,0,4,1,2,70200,6480,17160,7
0,50.582983,-115.055167,7,4,0,4,2,2,11940,1980,6240,7
8,54.861667,-115.532667,6,5,14,4,4,12,12240,3120,6840,5
0,50.8126,-114.630117,6,10,6,4,3,0,300,0,300,5
8,55.355664,-115.78951,2,3,12,4,4,0,6000,5700,300,8
8,55.33241700000001,-114.936533,6,4,0,4,3,8,40500,0,39000,8
4,54.674767,-111.842883,2,3,12,4,4,9,432540,0,429840,5
5,59.688783,-110.386767,6,4,0,4,3,4,1042740,17100,1018800,6
8,55.9058,-115.648583,2,13,0,3,4,10,900,0,600,4
2,54.98161700000001,-118.8479,5,11,8,4,5,6,309060,49200,255000,9
6,57.670633,-119.794933,6,4,0,2,3,2,861960,149400,689400,6
0,51.287533,-115.125717,6,10,7,3,3,0,1620,0,1620,5
0,49.708333,-114.464567,6,10,7,0,0,0,900,0,900,5
4,55.751067000000006,-111.851517,6,4,0,4,3,9,60360,49200,7800,7
3,57.7395,-117.060217,6,10,1,4,4,10,154800,0,148200,11
0,50.26295,-114.318417,6,10,7,0,0,0,900,0,900,5
6,56.799733,-117.666217,5,11,27,3,3,0,3780,0,1020,4
2,54.819518,-119.896068,6,4,0,4,2,11,2520,0,2520,7
9,54.440867,-114.968317,6,7,0,3,4,10,8040,1500,2880,9
0,51.125617,-114.841683,2,11,23,4,4,9,8700,0,6000,4
3,58.4395,-117.941833,6,4,0,4,2,2,69000,63600,1200,7
5,58.9579,-111.101933,6,4,0,4,3,2,18420,5340,7860,7
0,50.791,-114.58515,6,10,7,0,0,0,360,0,300,6
3,59.447067,-119.1278,6,4,0,3,4,2,161820,144600,16800,7
8,56.779133,-115.340917,6,4,0,3,3,2,62940,3840,1800,7
3,58.45918,-114.5292,2,3,12,4,3,9,85140,0,83520,5
1,53.6194,-115.858483,6,7,16,4,4,9,8520,0,7320,5
3,58.48286700000001,-114.521433,2,3,27,4,4,0,5460,1320,1080,6
2,54.7725,-117.2715,5,11,19,4,4,0,65100,0,61200,8
0,51.038167,-115.006333,6,4,0,3,3,2,99120,480,92280,7
3,57.650467000000006,-114.831583,6,4,0,4,3,8,20340,2820,5340,6
0,50.812767,-114.632617,6,10,7,0,0,0,900,0,900,8
1,53.4786,-115.034667,5,11,27,3,3,9,4980,0,2700,5
8,56.1076,-114.6994,6,4,0,4,5,2,9480,900,600,5
0,51.631,-115.09275,6,10,6,4,3,0,1080,0,1080,8
2,54.70036700000001,-117.512633,6,4,0,4,4,12,164460,16560,146160,7
3,57.45195,-115.063317,6,4,0,4,3,2,67500,63240,60,6
5,56.445117,-111.23185,6,4,0,4,2,2,4860,2040,660,6
1,53.308733,-117.7852,6,10,7,4,0,0,300,0,300,9
3,59.426233,-116.246467,6,4,0,3,3,2,266400,18000,78480,6
0,50.85155,-114.6176,6,10,6,0,0,0,480,0,480,8
2,55.098567,-117.846533,6,7,14,2,3,2,693000,66000,614700,5
4,54.966983,-112.282183,6,10,13,4,3,9,2040,0,1200,6
8,55.97963299999999,-113.888917,5,11,24,3,3,0,2820,60,2280,8
1,53.76075,-117.051967,6,7,0,4,4,0,8460,0,6060,7
3,59.39531700000001,-118.08615,6,4,0,4,2,2,77280,4020,65280,7
6,56.046883,-116.423317,6,4,0,4,4,2,58380,0,58380,6
8,55.482167,-114.204267,6,1,8,3,4,12,14160,420,3480,5
3,58.71413,-118.751145,2,11,10,4,3,9,14160,2400,9300,4
8,55.234095,-114.054423,6,7,16,4,3,7,151260,3480,140100,5
0,51.609467,-115.151067,6,10,6,0,0,0,1020,0,1020,5
9,54.43938299999999,-115.607656,6,7,14,4,3,9,144480,0,140760,5
3,57.425833,-115.278,6,4,0,4,2,2,8160,0,3600,6
0,50.85128,-114.61987,6,10,7,0,0,0,600,0,600,9
4,55.9205,-110.735167,2,3,27,4,3,9,75480,600,74760,4
4,55.486,-112.494167,6,4,0,3,1,2,172200,76680,76620,6
7,52.2768,-115.17915,6,11,8,4,2,0,96600,0,92160,6
6,56.2075,-116.4993,6,4,0,4,3,2,5340,1680,1560,6
8,55.964117,-113.2085,6,4,0,3,4,4,22260,2640,18780,7
4,54.6845,-111.911833,2,11,10,3,4,10,94860,7500,82500,4
8,57.185733,-115.139117,6,4,0,2,2,2,67080,66780,120,8
3,59.181933,-114.421933,6,4,0,4,4,1,4155300,3618300,534300,7
3,57.928146,-117.000106,6,0,8,4,3,0,178980,0,177000,5
0,51.316467,-115.214417,6,10,7,4,3,0,1020,0,1020,8
9,54.313949,-115.147254,6,10,6,4,3,0,6480,0,6360,8
1,53.53906,-117.07517,6,5,27,4,1,0,6780,0,0,7
0,50.887333,-114.805133,6,10,7,4,3,0,2220,0,300,5
2,56.13647,-119.11369,5,0,14,4,4,0,933960,0,930360,6
1,53.5475,-116.5075,6,7,14,4,4,10,3900,0,2400,6
4,55.924409,-110.693386,2,3,27,4,4,0,1912860,0,1912260,6
